商品ID,标题,main_url,商品链接,美元价格($),cat_l1,cat_l2,source,总销量,y_raw,y,split,shop_group,log_price,has_video,n_gallery,title_len,title_cjk_ratio,has_cn_title,n_tags,has_backend_cat,店铺总销量,粉丝数,店铺评分,在售商品数
607288425335917,迷你三角形午餐包，可爱动物印花 - 可重复使用的带拉链手提袋，耐用涤纶材质，适合办公室和旅行，带可爱卡通设计，旅行手提袋 | 有趣的设计 | 坚固的手提袋，午餐包（非食品接触）,https://img.kwcdn.com/product/fancy/13bbf227-4e1f-4854-aaea-8dcf3058ba39.jpg,https://www.temu.com/search_result.html?search_key=607288425335917&search_method=user,8.84,家居厨房用品,厨房收纳,909.xlsx,1,1,0.6931471805599453,,shop_634418216123188,2.286455711064162,0,1,88,0.8068181818181818,1,0,0,1300.0,14.0,5.0,20.0
607288425348782,1个装 万圣节与圣诞节40盎司带手柄吸管保温杯，复古红森林蘑菇蕨类花卉印花随行杯，适用于露营、办公室、家庭、车载等日常饮水场景,https://img.kwcdn.com/product/fancy/1dcb0a4d-ff22-4a8a-8b74-b4c27d325c5f.jpg,https://www.temu.com/search_result.html?search_key=607288425348782&search_method=user,19.75,家居厨房用品,旅行及外出用杯子,911.csv,1,1,0.6931471805599453,,shop_634418227175555,3.0325462466767075,0,1,63,0.8571428571428571,1,0,0,0.0,0.0,0.0,0.0
607288626637017,1个 20盎司 生命之花金色曼陀罗图案随行杯，不锈钢带盖水杯，适用于旅行和户外活动，双层真空隔热，可重复使用多功能杯，非常适合露营、骑行、办公室使用,https://img.kwcdn.com/product/open/bc2b51d5cbf2493baebf773d9cf283f2-goods.jpeg,https://www.temu.com/search_result.html?search_key=607288626637017&search_method=user,11.52,家居厨房用品,杯具,911.csv,0,0,0.0,,shop_634418231380566,2.5273273656719524,0,1,74,0.8378378378378378,1,0,0,368.0,6.0,1.7,16.0
607288962175202,舒适万圣节主题法兰绒毯 - 南瓜与城堡图案 | 柔软保暖，适合午睡、露营、旅行、办公室及家居装饰 | 送给朋友、家人及亲人的完美礼物,https://img.kwcdn.com/product/open/2024-09-13/1726210719122-88a3634856ed45a09eec288cbedaf431-goods.jpeg,https://www.temu.com/search_result.html?search_key=607288962175202&search_method=user,17.78,家居厨房用品,毯子,910.csv,0,0,0.0,,shop_634418225051823,2.932792473780117,0,1,66,0.7878787878787878,1,0,0,1060.0,70.0,5.0,397.0
607288962187767,2d flat printing 1pc 5格遥控器桌面收纳盒，印有骷髅鲜花蝴蝶华丽暗红背景的图形印花设计，床头柜和办公桌收纳整理器，多格分区、皮质材质、防水可擦、多尺寸遥控兼容，适用客厅茶几、办公桌、梳妆台、文具/化妆品收纳，创意家居摆件，小众软装礼物,https://img.kwcdn.com/product/open/9cf5f51848ef431fbb9ca6e01c1283e3-goods.jpeg,https://www.temu.com/search_result.html?search_key=607288962187767&search_method=user,10.82,家居厨房用品,家庭收纳,909.xlsx,0,0,0.0,,row_9581,2.469793011977952,0,1,127,0.7244094488188977,1,0,0,0.0,0.0,0.0,0.0
607288962203413,1个 11盎司 个性化定制姓名陶瓷咖啡杯茶杯 适用于洗碗机 钓鱼鲤鱼主题 节日高级礼品 高品质陶瓷 双面印花 可机洗,https://img.kwcdn.com/product/fancy/6b336303-8da8-4629-a8bd-db09a1c00b51.jpg,https://www.temu.com/search_result.html?search_key=607288962203413&search_method=user,7.22,家居厨房用品,杯具,909.xlsx,0,0,0.0,,shop_634418231021050,2.106570209068088,0,1,58,0.8103448275862069,1,0,0,1.0,0.0,0.0,2.0
607289029297694,"2D FLAT 1pc Christmas Snowman Highland Cow Beach Scene Print Polyester Large Capacity Cooler Tote, Insulated Lunch Bag for Camping and Hiking, Beach Outing, Work, Durable Handle, Halloween & Christmas Decor, Non-Food Contact, 2D Flat",https://img.kwcdn.com/product/211523406cc/174a45f3-0d79-4bee-a631-4e63d5ec5f32_1000x1000.jpeg,https://www.temu.com/search_result.html?search_key=607289029297694&search_method=user,6.57,家居厨房用品,厨房收纳,910.csv,0,0,0.0,,row_16141,2.0241930674493576,0,1,233,0.0,0,0,0,0.0,0.0,0.0,0.0
607289029321406,1PC 派对桌布，桌裙，啤酒节蓝白纹样主题桌裙，异域节庆风桌布桌裙，啤酒杯麦穗三角旗纹样满印，啤酒节桌面布置，可遮丑遮乱，适用于派对装饰、餐桌布置、活动、庆典及家居装饰,https://img.kwcdn.com/product/open/75a29fe5cd1d4c35b11af8e9c03dae50-goods.jpeg,https://www.temu.com/search_result.html?search_key=607289029321406&search_method=user,7.72,家居厨房用品,节日聚会用品,910.csv,0,0,0.0,,shop_634418230770137,2.1656192379208883,0,1,84,0.8333333333333334,1,0,0,10000.0,186.0,5.0,576.0
607289163496848,"2D Flat 厨房地毯地垫, 一品红图案设计，轻便柔软舒适法兰绒地垫，适用于厨房地毯，门廊地垫、入户地垫、卧室地垫、装饰地垫、室内地垫、餐区、浴室、洗衣房、门口，家居装饰节日装饰品",https://img.kwcdn.com/product/open/1af536f2fd5b4f47a1d009265936db75-goods.jpeg,https://www.temu.com/search_result.html?search_key=607289163496848&search_method=user,12.29,家居厨房用品,餐厨布艺,909.xlsx,0,0,0.0,,shop_634418222744869,2.587011872725154,0,1,91,0.7582417582417582,1,0,0,7455.0,422.0,4.9,2191.0
607289163514187,"2D Flat 厨房地毯地垫, 侏儒圣诞树图案设计，轻便柔软舒适法兰绒地垫，适用于厨房地毯，门廊地垫、入户地垫、卧室地垫、装饰地垫、室内地垫、餐区、浴室、洗衣房、门口，家居装饰节日装饰品",https://img.kwcdn.com/product/open/0e6038bf10944dd1827f3dcfc99acf49-goods.jpeg,https://www.temu.com/search_result.html?search_key=607289163514187&search_method=user,13.28,家居厨房用品,餐厨布艺,909.xlsx,0,0,0.0,,shop_634418222744869,2.658859956911438,0,1,93,0.7634408602150538,1,0,0,7455.0,422.0,4.9,2191.0
607289163535236,1个复古木质手摇摇雪球音乐盒（含摇篮曲）- 迷你雪景小镇，适用于圣诞树装饰、新年礼物、木质曲柄装置、家居摆件或桌面装饰,https://img.kwcdn.com/product/fancy/f99eee52-aa78-459e-a636-e864ad7b8d72.jpg,https://www.temu.com/search_result.html?search_key=607289163535236&search_method=user,4.16,家居厨房用品,家居装饰,911.csv,0,0,0.0,,shop_634418228403880,1.6409365794934714,0,1,59,0.847457627118644,1,0,0,4094.0,86.0,4.9,54.0
607289163536804,"JIT 2D Flat 厨房地毯地垫, 雪人图案设计，轻便柔软舒适法兰绒地垫，适用于厨房地毯，门廊地垫、入户地垫、卧室地垫、装饰地垫、室内地垫、餐区、浴室、洗衣房、门口，家居装饰节日装饰品",https://img.kwcdn.com/product/open/b881ebf2b6c247bf80acef524be1eba2-goods.jpeg,https://www.temu.com/search_result.html?search_key=607289163536804&search_method=user,13.16,家居厨房用品,餐厨布艺,909.xlsx,0,0,0.0,,shop_634418222744869,2.6504210882655737,0,1,94,0.723404255319149,1,0,0,7455.0,422.0,4.9,2191.0
607289163542802,（非食品接触用）2D平面印花时尚多彩猫脸图案保温午餐手提袋，适用于日常通勤餐、校园备餐及短途出行收纳配件，非食品接触，2D平面,https://img.kwcdn.com/product/open/e48040a764344064b717a4115c517700-goods.jpeg,https://www.temu.com/search_result.html?search_key=607289163542802&search_method=user,5.67,家居厨房用品,厨房收纳,909.xlsx,0,0,0.0,,shop_634418228999297,1.897619859927532,0,1,63,0.8412698412698413,1,0,0,517.0,0.0,0.0,25.0
607289230597370,2D平面1件森林瀑布图案的金属铝皮标牌圆形装饰画，尺寸(7.87英寸x7.87英寸/20公分*20公分)，适合放置在房间/餐厅/酒吧，装饰金属招牌，2D平面款。,https://img.kwcdn.com/product/2123a61f7c/2ecd3a22-cca1-4b46-b321-15eb591ef263_800x800.jpeg,https://www.temu.com/search_result.html?search_key=607289230597370&search_method=user,3.78,家居厨房用品,家居装饰,911.csv,1,1,0.6931471805599453,,row_28836,1.5644405465033644,0,1,80,0.6375,1,0,0,0.0,0.0,0.0,0.0
607289297709856,1 件厨房围裙 时尚印花款‑围裙，印有波斯风格艺术文字图案，适合男女在家中厨房烹饪、园艺劳作、绘画创作或果园采摘，可作家居礼物。,https://img.kwcdn.com/product/fancy/56649ae7-9112-424c-80d0-ed36912d3ae9.jpg,https://www.temu.com/search_result.html?search_key=607289297709856&search_method=user,3.69,家居厨房用品,餐厨布艺,910.csv,0,0,0.0,,shop_634418228378046,1.5454325824581878,0,1,64,0.84375,1,0,0,3219.0,145.0,4.7,47.0
607289297715790,复古米色大号黑色数字木质挂钟，8英寸 10英寸 12英寸 静音无嘀嗒石英钟，电池供电，不含AA电池，客厅厨房卧室办公室装饰,https://img.kwcdn.com/product/open/35064c49f1804e1dbe19dc2ea0b7f77d-goods.jpeg,https://www.temu.com/search_result.html?search_key=607289297715790&search_method=user,7.06,家居厨房用品,儿童家居用品,911.csv,13,13,2.6390573296152584,,shop_634418231557285,2.0869135565185366,0,1,61,0.7704918032786885,1,0,0,0.0,0.0,0.0,0.0
607289297730914,2D平面，2D平面，2D平面 8个装木制圣诞浣熊悬挂装饰品，节日红色蝴蝶结节日树顶装饰墙壁装饰，带有可爱的冬季场景，圣诞树装饰，适用于家庭、办公室、派个、礼品赠送、季节性展示,https://img.kwcdn.com/product/open/0cc27ef46b17410cba661a3f413c3c00-goods.jpeg,https://www.temu.com/search_result.html?search_key=607289297730914&search_method=user,5.66,家居厨房用品,节日饰品,911.csv,0,0,0.0,,shop_634418227548658,1.8961194845522975,0,1,87,0.7931034482758621,1,0,0,8689.0,353.0,5.0,155.0
607289297744893,3pcs超长仿真圣诞藤条，枝叶茂密逼真，点缀人造红果子，适用楼梯扶手、入户门廊栏杆、窗框边缘、壁炉台、玄关拱门、橱窗布景、市集氛围装扮，适配圣诞节、万圣节，感恩节、新的一年、节日百搭森系藤条，室内外多场景适用，无需电力，长期摆放不易变色,https://img.kwcdn.com/product/fancy/5e14954b-d0e4-40cd-b30c-3c3d693f1a11.jpg,https://www.temu.com/search_result.html?search_key=607289297744893&search_method=user,9.16,家居厨房用品,节日饰品,909.xlsx,0,0,0.0,,shop_634418228988978,2.318458442150336,0,1,118,0.8220338983050848,1,0,0,10112.0,312.0,4.7,75.0
607289297755994,1个个性化姓名/文字马克杯 - 光泽杯口定制咖啡杯 - 适用于生日、情人节礼物、母亲节、父亲节、毕业典礼、办公室、咖啡馆 - 可添加自定义文字或姓名,https://img.kwcdn.com/product/21f0664f60/ec0fd8b4-a6f3-4ac8-abbf-9baf23523c2e_1200x1200.jpeg,https://www.temu.com/search_result.html?search_key=607289297755994&search_method=user,7.27,家居厨房用品,厨房收纳,911.csv,0,0,0.0,,shop_634418225843807,2.1126345090356,0,1,74,0.7702702702702703,1,0,0,13000.0,99.0,5.0,1472.0
607289834572412,1件装，几何撞色极简现代风格法兰绒地垫，柔软防滑浴室垫，适用于卧室客厅家居装饰,https://img.kwcdn.com/product/open/aa53c2336b2c42bda3dff4a370c8211a-goods.jpeg,https://www.temu.com/search_result.html?search_key=607289834572412&search_method=user,5.11,家居厨房用品,地毯地垫,910.csv,2,2,1.0986122886681098,,shop_634418224072730,1.809926773183504,0,1,39,0.8974358974358975,1,0,0,61000.0,1190.0,4.6,468.0
607289834574398,2件 厨房抹布，柔软吸水 洗碗布，送给朋友/邻居的乔迁礼物，复古红玫瑰 抹布，厨房装饰和送给家庭厨师的礼物12*18英寸。,https://img.kwcdn.com/product/open/f934d7275892401d92fecbc341846fd7-goods.jpeg,https://www.temu.com/search_result.html?search_key=607289834574398&search_method=user,6.54,家居厨房用品,厨房用品,910.csv,0,0,0.0,,shop_634418221154672,2.020222182019865,0,1,61,0.7540983606557377,1,0,0,12906.0,270.0,4.8,362.0
607289834577550,90pcs（45cups+45bases）透明香槟杯经典高脚杯轮廓设计，鸡尾酒杯 搭配不同饮料呈现丰富色彩，适合宴会、派个、节日庆祝和多种社交活动场景的派个杯,https://img.kwcdn.com/product/open/0105b945e45242168431ef11f4c18a14-goods.jpeg,https://www.temu.com/search_result.html?search_key=607289834577550&search_method=user,22.06,家居厨房用品,节日聚会用品,910.csv,2,2,1.0986122886681098,,shop_634418227667494,3.138099514840913,0,1,79,0.6708860759493671,1,0,0,20034.0,214.0,4.8,123.0
607289834606673,骷髅头装饰挂件，万圣节、复活节、亡灵节装饰挂件，火堆设计场景，骷髅头氛围，节日挂件装饰品,https://img.kwcdn.com/product/fancy/315d2da8-8fec-494b-9dcc-95fd42b926d1.jpg,https://www.temu.com/search_result.html?search_key=607289834606673&search_method=user,2.05,家居厨房用品,家居装饰,910.csv,0,0,0.0,,shop_634418228936355,1.1151415906193205,0,1,44,0.8636363636363636,1,0,0,2601.0,43.0,4.5,33.0
607289834609481,多件装， 圣诞节北欧现代圣诞老人麋鹿印花厨房餐厅装饰椅套，涤纶短毛绒材质面料，可拆洗椅套，节日氛围装饰多功能家具保护套，适用于酒店，餐厅，办公室，家庭宴会，户外聚餐，不含椅子，2D平面印花,https://img.kwcdn.com/product/open/93ef9209cbea4dfbb40ca7ede36a7627-goods.jpeg,https://www.temu.com/search_result.html?search_key=607289834609481&search_method=user,20.78,家居厨房用品,沙发装饰,909.xlsx,0,0,0.0,,shop_634418219420299,3.0809921175048145,0,1,94,0.851063829787234,1,0,0,72831.0,3418.0,4.9,18000.0
607289834611962,1个 20盎司不锈钢水杯 适用于冷热饮品 带胡桃夹子与花卉UV印花杯盖 防漏设计 适用于徒步、露营、健身房 - 圣诞礼物（仅限手洗） 2D平面印花 胡桃夹子与花卉图案,https://img.kwcdn.com/product/fancy/3e07c021-3513-47be-aa81-406c3f5a90e1.jpg,https://www.temu.com/search_result.html?search_key=607289834611962&search_method=user,11.28,家居厨房用品,旅行及外出用杯子,911.csv,0,0,0.0,,shop_634418228799277,2.5079719227189963,0,1,83,0.7469879518072289,1,0,0,68.0,1.0,5.0,118.0
607289834620640,多足三叶虫黄铜摆件远古昆虫茶宠桌宠铜制品工艺品收藏品,https://img.kwcdn.com/product/open/2024-02-23/1708659417869-e578527998cf4dd99abfb67f53c37e82-goods.jpeg,https://www.temu.com/search_result.html?search_key=607289834620640&search_method=user,4.07,家居厨房用品,节日饰品,909.xlsx,0,0,0.0,,shop_634418211150772,1.623340817603092,1,1,26,1.0,1,0,0,80000.0,1115.0,4.9,128.0
607289968789510,"2D Flat, 2D Flat 3pcs/4pcs Floral Pastoral Bathroom Mat Set, Holiday Floor Mat, Soft Thickened Absorbent Mat, Suitable for Home Decor, Shower Room, Entryway Mat, Restroom, Laundry Room, Room/Bedroom Entrance Doormat, Toilet Lid Cover, U-Shaped Foot",https://img.kwcdn.com/product/open/0763e5d73ad64a13bfdab0d656c8f86b-goods.jpeg,https://www.temu.com/search_result.html?search_key=607289968789510&search_method=user,11.82,家居厨房用品,浴室用品,909.xlsx,0,0,0.0,,shop_634418210846298,2.551006451492524,1,1,248,0.0,0,0,0,300000.0,12270.0,4.8,2555.0
607290035904635,2D平面南瓜秋季花环圆形餐垫桌巾 15英寸派对家居餐桌感恩节装饰餐桌秋季装饰,https://img.kwcdn.com/product/fancy/66264f79-d27c-4e20-a967-80cfb8d8e7a4.jpg,https://www.temu.com/search_result.html?search_key=607290035904635&search_method=user,8.36,家居厨房用品,餐厅用品,911.csv,0,0,0.0,,shop_634418211793874,2.2364452904895007,0,1,38,0.868421052631579,1,0,0,167469.0,2760.0,4.9,689.0
607290103025520,1 件装 3D 橘猫躺卧 2D 平面印花收纳箱，卡其底色，三面不同角度呈现橘猫慵懒躺卧图案，营造猫咪在箱内的视觉错觉。双提手拉链闭合，防尘防潮，可收纳衣物、玩偶、杂物。萌趣治愈风居家收纳，爱猫人士送礼优选，可折叠方便存放,https://img.kwcdn.com/product/fancy/fb8e24c6-e5a7-443b-9576-285e917f18b8.jpg,https://www.temu.com/search_result.html?search_key=607290103025520&search_method=user,3.71,家居厨房用品,衣橱收纳,910.csv,0,0,0.0,,shop_634418229119077,1.5496879080283263,0,1,110,0.8090909090909091,1,0,0,680.0,7.0,5.0,6.0
607290103028747,2件装 你好秋天 稻草人抱枕套 可爱复古风 秋季稻草人枫叶向日葵南瓜图案枕套 双面印花 家用沙发卧室秋季假日装饰 不含枕芯 17.72x17.72英寸,https://img.kwcdn.com/product/open/67ff43b884a74ac09dbcb76106b0435f-goods.jpeg,https://www.temu.com/search_result.html?search_key=607290103028747&search_method=user,6.6,家居厨房用品,沙发装饰,911.csv,0,0,0.0,,shop_634418231401562,2.028148247292285,0,1,75,0.7333333333333333,1,0,0,0.0,0.0,0.0,0.0
607290103036749,"2D Flat, 2D Flat Banner Flag, 1pc 2D Flag for 79th Happy Birthday Themed Party Banner Background, Navy Blue with Golden Floral, Balloon, Gift Box, and Star Decorative Elements, Made of Material, No Power Supply Needed, Suitable for Party Decoration",https://img.kwcdn.com/product/fancy/11559b0c-3201-44ff-acbb-df16fb06ef70.jpg,https://www.temu.com/search_result.html?search_key=607290103036749&search_method=user,4.26,家居厨房用品,节日聚会用品,910.csv,0,0,0.0,,shop_634418231144157,1.6601310267496183,0,1,248,0.0,0,0,0,242.0,1.0,5.0,32.0
607290103043277,1个，绿色圣诞木质棒棒糖架，圣诞快乐家居装饰，圣诞树造型棒棒糖支架，圣诞节装饰，新年用品，餐饮展示架,https://img.kwcdn.com/product/open/34b3ac3249624f978ddd27ed082a2032-goods.jpeg,https://www.temu.com/search_result.html?search_key=607290103043277&search_method=user,1.68,家居厨房用品,节日聚会用品,910.csv,0,0,0.0,,shop_634418229202409,0.9858167945227652,0,2,50,0.86,1,0,0,74000.0,2229.0,4.6,287.0
607290103054794,2D平面，1个装书籍圣诞狐狸木制装饰品 - 复古风格木质牌匾，节日圣诞老人动物艺术品，异想天开的圣诞椭圆形墙壁装饰（19.99X29.97 cm）,https://img.kwcdn.com/product/fancy/84f210d7-3058-4df5-b3e2-3edf7ffe5c7b.jpg,https://www.temu.com/search_result.html?search_key=607290103054794&search_method=user,4.42,家居厨房用品,家居装饰,909.xlsx,0,0,0.0,,shop_634418231775652,1.6900958154515549,0,1,73,0.6575342465753424,1,0,0,0.0,0.0,0.0,0.0
607290103058461,2D平面，1件 豚猪 浴室木质装饰 - 农舍梦幻风，复古木板，趣味墙面装饰，异想天开的田园农场动物马桶摆件 (19.99X29.97 cm),https://img.kwcdn.com/product/fancy/9ec3d99d-edeb-4d60-bef7-7d5dcf5c7bc3.jpg,https://www.temu.com/search_result.html?search_key=607290103058461&search_method=user,4.21,家居厨房用品,家居装饰,909.xlsx,0,0,0.0,,shop_634418231775652,1.6505798557652755,0,1,70,0.5857142857142857,1,0,0,0.0,0.0,0.0,0.0
607290103059437,"2D Flat, 2D Door Banner, 2D Flat, 2D Door Banner, 1pc Vintage Winter Snowy Night Door Cover Suitable for Christmas, New Year, Thanksgiving Decorations - Cozy -Themed Door Banner Backdrop for Indoor Door Hanging, Photo Shoot Background for Parties",https://img.kwcdn.com/product/open/595d810ef3be46d99a0929af4c5d0496-goods.jpeg,https://www.temu.com/search_result.html?search_key=607290103059437&search_method=user,6.36,家居厨房用品,节日聚会用品,909.xlsx,0,0,0.0,,shop_634418228786455,1.9960599327407849,1,1,246,0.0,0,0,0,9450.0,70.0,5.0,138.0
607290103062023,1pc11盎司定制姓名理发师陶瓷咖啡杯，理发师美发店设计，2D热转印设计，适合家庭办公室日常使用，万圣节、圣诞节、感恩节、生日、父亲节、圣诞节、理发师节、毕业典礼的完美礼物,https://img.kwcdn.com/product/open/e09088355cfb4a648189e5e2bf413366-goods.jpeg,https://www.temu.com/search_result.html?search_key=607290103062023&search_method=user,5.6,家居厨房用品,杯具,909.xlsx,0,0,0.0,,shop_634418231681519,1.88706964903238,1,1,86,0.7906976744186046,1,0,0,7.0,0.0,0.0,344.0
607290103070719,"Custom Couple Crystal Ball Photo Night Light Ornament, K9 Crystal, Exquisite Commemorative Gift, Suitable for Anniversaries, Weddings, Engagements, Mother's Day/Father's Day/Valentine's Day/Christmas/Birthdays/Premium Gift. Suitable for Bedroom",https://img.kwcdn.com/product/fancy/770521e7-4a84-4f01-8adb-c8bd2e245c56.jpg,https://www.temu.com/search_result.html?search_key=607290103070719&search_method=user,17.71,家居厨房用品,照明及配件,910.csv,0,0,0.0,,shop_634418222399453,2.9290581402859983,1,1,244,0.0,0,0,0,13993.0,151.0,4.9,341.0
607290304393114,字母组合托特包与手提包 - 双面印花，粉玫瑰与绿色搭配，适用于伴娘婚礼礼物、母亲节赠礼、婚庆派对回礼帆布包及日常使用,https://img.kwcdn.com/product/fancy/fb8a1296-9123-4981-9ba8-78c5312dab1b.jpg,https://www.temu.com/search_result.html?search_key=607290304393114&search_method=user,3.36,家居厨房用品,厨房收纳,909.xlsx,0,0,0.0,,shop_634418227901254,1.4724720573609429,0,1,58,0.8793103448275862,1,0,0,368.0,14.0,5.0,25.0
607290371501105,1张搞笑圣诞老人破墙带礼物盒墙贴，可移除PVC圣诞墙贴，适用于客厅卧室圣诞假日家庭派个装饰，2D平面,https://img.kwcdn.com/product/open/d97567f78b9941c3adbbf59a2a7fdf30-goods.jpeg,https://www.temu.com/search_result.html?search_key=607290371501105&search_method=user,2.22,家居厨房用品,家居装饰,911.csv,0,0,0.0,,shop_634418231670731,1.169381359556317,0,1,50,0.82,1,0,0,419.0,0.0,0.0,35.0
607290505714003,3件套仙女花园床笠套装（1件床笠和2件枕套，无芯），梦幻主题，彩色床上用品，床垫保护套柔软透气，2D平面印花,https://img.kwcdn.com/product/open/ffd6186257f149789a7c35e09afba728-goods.jpeg,https://www.temu.com/search_result.html?search_key=607290505714003&search_method=user,19.73,家居厨房用品,床上用品,909.xlsx,0,0,0.0,,shop_634418227477399,3.0315819264476884,0,1,54,0.7777777777777778,1,0,0,274.0,11.0,4.5,140.0
607290572829305,1个/1件装薰衣草枝个性化马克杯，可文字/姓名/数字 - 个面杯，适用于里程碑礼物、情人节、毕业典礼、生日、茶杯，可用于办公室，可机洗,https://img.kwcdn.com/product/217a7c5412/dfbfc28b-e444-40fe-b08a-2d51f86efe7a_1200x1200.jpeg,https://www.temu.com/search_result.html?search_key=607290572829305&search_method=user,5.06,家居厨房用品,杯具,911.csv,0,0,0.0,,shop_634418228715705,1.801709800081223,1,1,67,0.7611940298507462,1,0,0,2245.0,3.0,5.0,763.0
607290908334248,Jit 4pc 夏季海岸风海洋风围裙装饰， 海洋风海龟海星龙虾海马装饰围裙，适用于夏季海洋主题派个、烘焙和烧烤、园艺、餐厅和家庭派个装饰，2D平面印花,https://img.kwcdn.com/product/fancy/0c27ed1c-19c5-46aa-b007-8d6c7bd8d854.jpg,https://www.temu.com/search_result.html?search_key=607290908334248&search_method=user,10.85,家居厨房用品,餐厨布艺,909.xlsx,0,0,0.0,,shop_634418219420299,2.47232786758114,0,1,75,0.7733333333333333,1,0,0,72831.0,3418.0,4.9,18000.0
607290908354003,1pc，男女通用恐怖血腥万圣节涤纶围裙，血迹，血手印，恐怖伤痕， 角色扮演搞怪酒吧派对万圣节用品装扮，厨师服务员烧烤理发师成人围裙，逼真的血迹印花屠夫围裙，家居厨房装饰，2D平面印花,https://img.kwcdn.com/product/open/b1d4977ddb9e4b158e15b645f5646123-goods.jpeg,https://www.temu.com/search_result.html?search_key=607290908354003&search_method=user,5.04,家居厨房用品,餐厨布艺,909.xlsx,2,2,1.0986122886681098,,shop_634418219420299,1.7984040119467235,0,1,91,0.8351648351648352,1,0,0,72831.0,3418.0,4.9,18000.0
607290908358011,定制个性化花朵婚礼座位卡，定制优雅姓名牌，浪漫水彩桌面装饰，定制姓名花卉-支持定制不同名字,https://img.kwcdn.com/product/fancy/f816cc87-66e5-4721-b5f9-d28280a4ac4e.jpg,https://www.temu.com/search_result.html?search_key=607290908358011&search_method=user,21.49,家居厨房用品,餐厨布艺,911.csv,1,1,0.6931471805599453,,shop_634418225590000,3.113070765971224,0,1,45,0.9111111111111112,1,0,0,2005.0,6.0,5.0,174.0
607290908371408,[商品]2D flat1件门口地毯- 欢迎垫，圣诞节圣诞树，一品红图案加大门垫，室外和室内入口垫，欢迎垫，可机洗矩形地毯，适用于洗衣房、入户垫、客厅，卧室，厨房，圣诞节装饰、室内和室外入口门垫，高级法兰绒地毯,https://img.kwcdn.com/product/fancy/7fdc261d-a6b4-4d2b-9fb2-4bc5640c1db6.jpg,https://www.temu.com/search_result.html?search_key=607290908371408&search_method=user,4.85,家居厨房用品,地毯地垫,909.xlsx,0,0,0.0,,shop_634418226547246,1.766441661243765,1,1,104,0.7596153846153846,1,0,0,134.0,0.0,0.0,110.0
607291109650161,"2D平面 - 复古乡村风格木质悬挂标牌，2D平面设计 - ""乌鸦永不言语""万圣节装饰，无需用电，12.7X40.64厘米农舍厨房客厅墙壁艺术，易于悬挂，万圣节装饰品，乌鸦图案",https://img.kwcdn.com/product/fancy/edb71b93-0b9d-40de-a86f-474a685b20dd.jpg,https://www.temu.com/search_result.html?search_key=607291109650161&search_method=user,7.04,家居厨房用品,家居装饰,910.csv,0,0,0.0,,shop_634418230020602,2.0844290831908747,0,1,87,0.6781609195402298,1,0,0,1453.0,3.0,5.0,161.0
607291109663056,2D平面 1件装 德语欢迎挂牌 - 复古德语文字墙饰 适用于家居、玄关、厨房、办公室装饰 - 人造德语装饰 简约风格 适用于乔迁贺礼与德式主题房间装饰 2D平面,https://img.kwcdn.com/product/open/510782f68f5b4865a6b910859164a59e-goods.jpeg,https://www.temu.com/search_result.html?search_key=607291109663056&search_method=user,7.0,家居厨房用品,节日饰品,910.csv,0,0,0.0,,shop_634418230020602,2.079441541679836,0,1,80,0.75,1,0,0,1453.0,3.0,5.0,161.0
607291109685008,定制照片圣诞帽，个性化男女通用派对帽，适用于圣诞节和新年庆祝活动,https://img.kwcdn.com/product/open/dacc691af00840c2929b4bd994a298f5-goods.jpeg,https://www.temu.com/search_result.html?search_key=607291109685008&search_method=user,3.36,家居厨房用品,节日聚会用品,911.csv,0,0,0.0,,shop_634418219246673,1.4724720573609429,0,1,32,0.9375,1,0,0,7332.0,446.0,4.9,927.0
607291176764455,2D平面印刷，1件，3D 漩涡视觉错觉圣诞花边天鹅绒地毯 圣诞装扮法斗拼布绗缝地垫 防滑可水洗 适用于圣诞客厅卧室家居装饰,https://img.kwcdn.com/product/open/9b11a7d8bc8542d2b7f7491f5adc0bbb-goods.jpeg,https://www.temu.com/search_result.html?search_key=607291176764455&search_method=user,7.79,家居厨房用品,地毯地垫,910.csv,0,0,0.0,,shop_634418230282281,2.173614711697085,0,1,61,0.819672131147541,1,0,0,1055.0,14.0,5.0,141.0
607291176765858,"1pc Bedside Lamp, Colorful Design USB-Powered LED Desk Lamp, 3-Color Adjustable Lighting, Suitable for Bedrooms and Dorms, Dual Use as a Night Light and Bedside Lamp, Home and Office Decorative Light, Living Room Holiday Ambiance Light, Ideal Gift",https://img.kwcdn.com/product/fancy/029e9ccf-81b7-4504-8734-86d2173bb583.jpg,https://www.temu.com/search_result.html?search_key=607291176765858&search_method=user,14.94,家居厨房用品,照明及配件,909.xlsx,0,0,0.0,,shop_634418228203652,2.768831673362069,0,1,247,0.0,0,0,0,30000.0,1320.0,5.0,243.0
607291176772272,大号厨房砧板，不锈钢材质，L型半封闭设计，有效保护台面。兼具实用性与装饰性，可用于家庭切菜切肉、面团准备及烘焙制作，亦是馈赠佳品,https://img.kwcdn.com/product/fancy/7e89feb4-1557-4648-b376-f6f9974c7ab6.jpg,https://www.temu.com/search_result.html?search_key=607291176772272&search_method=user,23.64,家居厨房用品,厨房用品,909.xlsx,1,1,0.6931471805599453,,shop_634418228870526,3.204371138665319,0,1,64,0.875,1,0,0,8707.0,378.0,5.0,74.0
